date,log_return,action,turnover,return,equity,drawdown
2018-01-10,-0.010281150758407244,1,0,-0.010228480386503036,1.2776831538963531,-0.010228480386503147
2018-01-11,0.004785333271992013,1,0,0.004796801264679296,1.2838119460648227,-0.005480743109477437
2018-01-12,-0.001988907261701535,1,0,-0.0019869306962726485,1.281261100700945,-0.00745678394902749
2018-01-16,0.026850127268276607,1,0,0.027213839882111568,1.3161291351425985,0.0
2018-01-17,-0.003470048700344311,1,0,-0.003464035039262847,1.3115700177022698,-0.003464035039262958
2018-01-18,0.002627744986612744,1,0,0.0026312005345734413,1.3150210214339786,-0.0008419490755364745
2018-01-19,-0.0011591804133723386,1,0,-0.0011585088232800578,1.3134975579778485,-0.001999482493383886
2018-01-22,0.005074767832419636,1,0,0.005087666276335279,1.320180195207621,0.0
2018-01-23,0.02316002800283329,1,0,0.023430303951003095,1.3511124184514303,0.0
2018-01-24,0.01219236121639682,1,0,0.012266991048619502,1.3676865023942526,0.0
2018-01-25,-0.0036099605135648445,1,0,-0.0036034524397619005,1.3627581091303707,-0.0036034524397619005
2018-01-26,0.005759624769833308,1,0,0.005776243298755368,1.3706297315260596,0.0
2018-01-29,0.00039567675457210486,1,0,0.00039575504494471225,1.371172165157062,0.0
2018-01-30,-0.008690879589589038,1,0,-0.008653223063973092,1.3593071065528473,-0.008653223063972981
2018-01-31,0.005157759099889125,1,0,0.005171083237069275,1.3663361967455718,-0.0035268863636364056
2018-02-01,-0.0066277629153065004,1,0,-0.00660584773760553,1.3573103878714914,-0.010109436026936036
2018-02-02,-0.04217846206771322,1,0,-0.04130132604274983,1.3012516690007998,-0.05099322895622893
2018-02-05,-0.02406731754117866,1,0,-0.02378000918351586,1.2703078923618956,-0.07356061868686847
2018-02-06,-0.06244914372988537,1,0,-0.060539160927201685,1.1934045184391042,-0.1296464814814814
2018-02-07,0.048136895915056106,1,0,0.0493142923328167,1.2522564177327147,-0.08672561363636355
2018-02-08,-0.0010005003335835344,0,1,-0.0010000000000000009,1.2510041613149818,-0.08763888802272723
2018-02-09,-0.033595968991610825,1,1,-0.03303789160009196,1.2096736214421935,-0.11778137554037182
2018-02-12,0.02957170971261277,1,0,0.030013294781001232,1.2459799124313393,-0.09130308790317554
2018-02-13,-0.0010005003335835344,0,1,-0.0010000000000000009,1.244733932518908,-0.09221178481527237
2018-02-14,0.003105293632633292,1,1,0.0031101200514285225,1.2486052044811287,-0.08938845448477573
2018-02-15,0.027254390821279735,1,0,0.02762918894830424,1.2831031535975737,-0.06422899603522836
2018-02-16,0.00912347135992858,1,0,0.009165217083479282,1.2948630725407924,-0.05565245164346577
2018-02-20,-0.0005672052223262291,1,0,-0.0005670443918535106,1.2941288276972898,-0.056187938624722156
2018-02-21,0.01484223889486071,1,0,0.014952931888494003,1.313479847912784,-0.0420751811554384
2018-02-22,0.009038524474719827,1,0,0.009079495282578565,1.32540558199567,-0.03337770728167433
2018-02-23,-0.00045580762707931433,1,0,-0.00045570376256420797,1.3248015896850311,-0.033818200697444456
2018-02-26,0.011730713131403184,1,0,0.011799787780744087,1.3404339672949068,-0.02241746050805682
2018-02-27,-0.0010005003335835344,0,1,-0.0010000000000000009,1.339093533327612,-0.023395043047548802
2018-02-28,-0.020156271194709183,1,1,-0.019954491543035968,1.312372602741492,-0.042882698401943475
2018-03-01,-0.0010005003335835344,0,1,-0.0010000000000000009,1.3110602301387504,-0.04383981570354156
2018-03-02,-0.0485846397379274,1,1,-0.0474232899494309,1.2488854407037129,-0.08918407736153378
2018-03-05,-0.0010005003335835344,0,1,-0.0010000000000000009,1.247636555263009,-0.0900948932841723
2018-03-06,0.020988865059514618,1,1,0.021210680454070152,1.2740997755595098,-0.07079518682209618
2018-03-07,-0.0010005003335835344,0,1,-0.0010000000000000009,1.2728256757839502,-0.07172439163527411
2018-03-08,0.021063549031638474,1,1,0.021286951372133874,1.2999202540495667,-0.051964233900076096
2018-03-09,-0.0010005003335835344,0,1,-0.0010000000000000009,1.2986203337955171,-0.052912269666176015
2018-03-12,0.021173976572723494,1,1,0.02139973580605536,1.3264104658511127,-0.0326448424518756
2018-03-13,-0.0010005003335835344,0,1,-0.0010000000000000009,1.3250840553852614,-0.0336121976094238
2018-03-14,-0.02346396646759422,1,1,-0.02319082808035,1.294354258864809,-0.05602353099361079
2018-03-15,-0.0010005003335835344,0,1,-0.0010000000000000009,1.293059904605944,-0.05696750746261725
2018-03-16,0.004014894831187828,1,1,0.004022965318545291,1.2982618397569754,-0.05317372045087798
